place_id,title,address,maps_url,review_url,street,categories,services,labels,phone,review_count,rating,latitude,longitude,website,claimed,opening_hours,menu_link,booking_link,table_order_link,latest_post,municipality
"ChIJzZMkuAgDGTkRiNAcCq5ITh4","Best Auto Mechanic in Lahore - AutosXpert","Karim Block Kashmir Block Allama Iqbal Town, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=2183762781652439176",,,"Car repair and maintenance service",,"",,,,31.516990699999997,74.2897207,,"FALSE","Tuesday: 10 AM–8 PM, Wednesday: 10 AM–8 PM, Thursday: 10 AM–8 PM, Friday: 10 AM–8 PM, Saturday: 10 AM–8 PM, Sunday: 11 AM–8 PM, Monday: 10 AM–8 PM",,,,,"Karim Block Kashmir Block Allama Iqbal Town"
"ChIJdQagV18BGTkRYx_HY_aiYbY","Mehran Hybrid Specialist & Car AC","999 Barkat Ali Rd, Block E1 Block E 1 Phase 1 Johar Town, Lahore, Pakistan","https://www.google.com/maps?cid=13141964366763466595","https://search.google.com/local/reviews?placeid=ChIJdQagV18BGTkRYx_HY_aiYbY&q=auto+repair+shop+lahore&authuser=0&hl=en","999 Barkat Ali Rd","Auto electrical service","Onsite services","Service options: Onsite services; Accessibility: Wheelchair accessible entrance, Wheelchair accessible parking lot","03218435333",93,4.6,31.472219799999998,74.2948114,,"FALSE","Tuesday: 10 AM–10 PM, Wednesday: 10 AM–10 PM, Thursday: 10 AM–10 PM, Friday: 10 AM–10 PM, Saturday: 10 AM–10 PM, Sunday: Closed, Monday: 10 AM–10 PM",,,,,"Block E1 Block E 1 Phase 1 Johar Town"
"ChIJQYYdWAABGTkR81vBOo3oc-M","Bismillah Auto Workshop","F63W+58F, Block D Nawab Town, Lahore, Pakistan","https://www.google.com/maps?cid=16389699162205150195","https://search.google.com/local/reviews?placeid=ChIJQYYdWAABGTkR81vBOo3oc-M&q=auto+repair+shop+lahore&authuser=0&hl=en","F63W+58F","Mechanic",,"","03014686408",8,4.8,31.4529464,74.24581169999999,,"FALSE","Tuesday: 10 AM–10 PM, Wednesday: 10 AM–10 PM, Thursday: 10 AM–10 PM, Friday: 10 AM–10 PM, Saturday: 10 AM–10 PM, Sunday: 10 AM–10 PM, Monday: 10 AM–10 PM",,,,,"Block D Nawab Town"
"ChIJ7-eFJgABGTkRk_tOZNXavxA","Afzal Auto Workshop","Zaheer Chowk, 110-D, P.G.E.C.H. Society Missile, Eden, College Rd, Block E PGECHS 2, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=1206923835204369299","https://search.google.com/local/reviews?placeid=ChIJ7-eFJgABGTkRk_tOZNXavxA&q=auto+repair+shop+lahore&authuser=0&hl=en","Zaheer Chowk, 110-D, P.G.E.C.H. Society Missile, Eden, College Rd","Car repair and maintenance service",,"",,21,4.6,31.4211915,74.28089729999999,,"FALSE","Tuesday: 9 AM–9 PM, Wednesday: 9 AM–9 PM, Thursday: 9 AM–9 PM, Friday: 9 AM–9 PM, Saturday: 9 AM–9 PM, Sunday: Closed, Monday: 9 AM–9 PM",,,,,"Block E PGECHS 2"
"ChIJx7b9hRgBGTkRSZGeWQ4kuOw","Ali Auto Workshop","C7FM+WQX, Gul e Daman Gul E Daman, Lahore, Pakistan","https://www.google.com/maps?cid=17057423232717459785","https://search.google.com/local/reviews?placeid=ChIJx7b9hRgBGTkRSZGeWQ4kuOw&q=auto+repair+shop+lahore&authuser=0&hl=en","C7FM+WQX","Car repair and maintenance service","Onsite services","Service options: Onsite services","03229454345",27,4.9,31.424854999999997,74.2844712,,"FALSE","Tuesday: 10 AM–10 PM, Wednesday: 10 AM–10 PM, Thursday: 10 AM–10 PM, Friday: 10 AM–10 PM, Saturday: 10 AM–10 PM, Sunday: Closed, Monday: 10 AM–10 PM",,,,,"Gul e Daman Gul E Daman"
"ChIJ22e_fwAFGTkR6h62v_nNxbo","Auto Repair shop","12a Lahore – Kasur Rd, near Concordia College, Block L Gulberg III, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=13458389534013529834","https://search.google.com/local/reviews?placeid=ChIJ22e_fwAFGTkR6h62v_nNxbo&q=auto+repair+shop+lahore&authuser=0&hl=en","12a Lahore – Kasur Rd, near Concordia College","Used car dealer",,"Offerings: Used goods",,3,4.3,31.4994129,74.3341516,,"FALSE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Block L Gulberg III"
"ChIJPZxDw20DGTkRy4Ckhjb1n14","Afzal Auto Workshop","Facing Triangular Park, 1 St 1, behind ilyas Dumba Karahi Restaurant, Commercial Block E 1 F Block Johar Town, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=6818437975398187211","https://search.google.com/local/reviews?placeid=ChIJPZxDw20DGTkRy4Ckhjb1n14&q=auto+repair+shop+lahore&authuser=0&hl=en","Facing Triangular Park, 1 St 1, behind ilyas Dumba Karahi Restaurant","Auto repair shop",,"Amenities: Mechanic","03004525108",11,4.4,31.4678199,74.291065,"https://youtube.com/@shafiqcars?si=nfilk1ZPeZHLLtvY","TRUE","Tuesday: 9 AM–8 PM, Wednesday: 9 AM–8 PM, Thursday: 9 AM–8 PM, Friday: 9 AM–8 PM, Saturday: 9 AM–8 PM, Sunday: 9 AM–8 PM, Monday: 9 AM–8 PM",,,,,"Commercial Block E 1 F Block Johar Town"
"ChIJzbGpMgAFGTkRutbn5UdSDK8","Ali Raza Auto And Mechanical Hybrid Workshop","13-N Gurumangat Rd, Block N Gulberg, Lahore, Pakistan","https://www.google.com/maps?cid=12613547125111248570",,"13-N Gurumangat Rd","Auto repair shop",,"Amenities: Mechanic","03201148738",,,31.526152,74.35706809999999,,"FALSE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Closed, Monday: Open 24 hours",,,,,"Block N Gulberg"
"ChIJP3nEe6ABGTkRmSpa1z2dC8w","Shafique Auto Workshop","Rameez Center, 16-E, Commercial Area Block E PGECHS 2, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=14703018297412692633","https://search.google.com/local/reviews?placeid=ChIJP3nEe6ABGTkRmSpa1z2dC8w&q=auto+repair+shop+lahore&authuser=0&hl=en","Rameez Center, 16-E","Auto repair shop",,"Amenities: Mechanic","03047879412",2,4.5,31.4208327,74.277958,,"TRUE","Tuesday: 10 AM–11 PM, Wednesday: 10 AM–11 PM, Thursday: 10 AM–11 PM, Friday: 10 AM–11 PM, Saturday: 10 AM–11 PM, Sunday: 10 AM–11 PM, Monday: 10 AM–11 PM",,,,,"Commercial Area Block E PGECHS 2"
"ChIJj-nQ088FGTkRYaXt6Ht2FNQ","Bashir Auto Workshop","F9Q9+H5H, Walton Rd, Raza Colony, Walton, Walton Rd, Madina Colony, Lahore, 54030, Pakistan","https://www.google.com/maps?cid=15281969710135879009","https://search.google.com/local/reviews?placeid=ChIJj-nQ088FGTkRYaXt6Ht2FNQ&q=auto+repair+shop+lahore&authuser=0&hl=en","F9Q9+H5H, Walton Rd, Raza Colony, Walton, Walton Rd","Auto repair shop",,"Amenities: Mechanic",,5,4.6,31.488941599999997,74.3679866,,"FALSE","",,,,,"Madina Colony"
"ChIJm5Lxdu4FGTkRGTwBx9AuP4I","Aisha Auto Care Lahore","Block R1, Block B, 897, Block R 1 Phase 2 Johar Town, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=9385271622690225177","https://search.google.com/local/reviews?placeid=ChIJm5Lxdu4FGTkRGTwBx9AuP4I&q=auto+repair+shop+lahore&authuser=0&hl=en","Block R1, Block B, 897","Oil change service","Onsite services","Service options: Onsite services; Accessibility: Wheelchair accessible entrance, Wheelchair accessible parking lot; Offerings: Oil change; Payments: Credit cards, Debit cards, NFC mobile payments, Credit cards","03369644400",176,4.4,31.4536867,74.27289019999999,,"TRUE","Tuesday: 10 AM–8 PM, Wednesday: 10 AM–8 PM, Thursday: 10 AM–8 PM, Friday: 10 AM–8 PM, Saturday: 10 AM–8 PM, Sunday: 10:30 AM–4 PM, Monday: 10 AM–8 PM",,"https://wa.me/923460510219",,,"Block R 1 Phase 2 Johar Town"
"ChIJO6Numq4DGTkRg7haegm6eNw","Shabbir Car Workshop","G764+24R, Meharpura Lahore, Pakistan","https://www.google.com/maps?cid=15886652235419662467","https://search.google.com/local/reviews?placeid=ChIJO6Numq4DGTkRg7haegm6eNw&q=auto+repair+shop+lahore&authuser=0&hl=en","G764+24R","Auto repair shop",,"Amenities: Mechanic, Restroom",,13,4.6,31.510117599999997,74.2552596,,"FALSE","",,,,,"Meharpura"
"ChIJ83jb3skHGTkRwgnSgtjz5tA","Subhan ALLAH car workshop","Atta Bakst road, Shanghai Rd, near Suzuki show room, Bahadrabad, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=15052986915765750210","https://search.google.com/local/reviews?placeid=ChIJ83jb3skHGTkRwgnSgtjz5tA&q=auto+repair+shop+lahore&authuser=0&hl=en","Atta Bakst road, Shanghai Rd, near Suzuki show room","Car repair and maintenance service, Motorcycle repair shop",,"","03058888554",2,5,31.4517571,74.39135449999999,"https://wa.me/923058888554","TRUE","Tuesday: 9:30–10 AM, Wednesday: 9:30–10 AM, Thursday: 9:30–10 AM, Friday: 9:30–10 AM, Saturday: 9:30–10 AM, Sunday: 9:30–10 AM, Monday: 12–6 AM",,,,,"Bahadrabad"
"ChIJcVfF7EIDGTkRWcncs7VI2t4","One Stop Auto Garage","20k Johar town, Johar, Block K Phase 2 town, Lahore, 54782, Pakistan","https://www.google.com/maps?cid=16058227366586796377","https://search.google.com/local/reviews?placeid=ChIJcVfF7EIDGTkRWcncs7VI2t4&q=auto+repair+shop+lahore&authuser=0&hl=en","20k Johar town, Johar","Auto repair shop","Onsite services","Service options: Onsite services; Amenities: Mechanic","03035521223",19,4.6,31.465772899999997,74.2520727,,"TRUE","Tuesday: 9 AM–7 PM, Wednesday: 9 AM–7 PM, Thursday: 9 AM–7 PM, Friday: 9 AM–7 PM, Saturday: 9 AM–7 PM, Sunday: Closed, Monday: 9 AM–7 PM",,,,,"Block K Phase 2 town"
"ChIJB4-TyjYHGTkRVorZDrrmRJA","Mahnoor Auto Work Shop","Shanghai Rd, near dva apartment, Bahadrabad, Lahore, Pakistan","https://www.google.com/maps?cid=10395687526665390678","https://search.google.com/local/reviews?placeid=ChIJB4-TyjYHGTkRVorZDrrmRJA&q=auto+repair+shop+lahore&authuser=0&hl=en","Shanghai Rd, near dva apartment","Auto bodywork mechanic, Store",,"Accessibility: Wheelchair accessible entrance, Wheelchair accessible parking lot","03218414441",14,4.3,31.4545486,74.3684006,,"TRUE","Tuesday: 10 AM–9 PM, Wednesday: 10 AM–9 PM, Thursday: 10 AM–9 PM, Friday: 10 AM–9 PM, Saturday: 10 AM–9 PM, Sunday: Closed, Monday: 10 AM–9 PM",,,,,"Bahadrabad"
"ChIJSwUqWiQBGTkRuNykLpyw_bo","Danish Auto Care","478 A, Block A Revenue Employees Cooperative Housing Society, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=13474119845006335160","https://search.google.com/local/reviews?placeid=ChIJSwUqWiQBGTkRuNykLpyw_bo&q=auto+repair+shop+lahore&authuser=0&hl=en","478 A","Auto repair shop",,"Amenities: Mechanic","03214178932",16,4.4,31.4550518,74.28210969999999,,"TRUE","Tuesday: 9 AM–10 PM, Wednesday: 9 AM–10 PM, Thursday: 9 AM–10 PM, Friday: 9 AM–10 PM, Saturday: 9 AM–10 PM, Sunday: Closed, Monday: 9 AM–10 PM",,,,,"Block D1 Block A Revenue Employees Cooperative Housing Society"
"ChIJtdK6apQJGTkRWeuZj1JY7jc","A.M AUTOS workshop","CFJG+83M Puly Bus Stop, Thethar, Bedian Rd, Block G Acro Green (Bakers Avenue), Lahore, Pakistan","https://www.google.com/maps?cid=4030255828162964313","https://search.google.com/local/reviews?placeid=ChIJtdK6apQJGTkRWeuZj1JY7jc&q=auto+repair+shop+lahore&authuser=0&hl=en","CFJG+83M Puly Bus Stop, Thethar, Bedian Rd","Auto repair shop",,"Amenities: Mechanic","03074574803",6,4.8,31.430825799999997,74.4751867,,"FALSE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Block G Acro Green (Bakers Avenue)"
"ChIJX719tgWrGTkRgq2Y7Hl7lnQ","Auto Care Workshop","Mughal e azam grand palace, Bahria Town, Lahore, Pakistan","https://www.google.com/maps?cid=8401037918496927106","https://search.google.com/local/reviews?placeid=ChIJX719tgWrGTkRgq2Y7Hl7lnQ&q=auto+repair+shop+lahore&authuser=0&hl=en","Mughal e azam grand palace","Auto repair shop",,"Amenities: Mechanic","03096751031",5,5,31.3660952,74.2258896,,"FALSE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Bahria Town"
"ChIJKT34_-wFGTkR8S6nxLbHvBo","Qasim Auto","G954+MCF, Gurumangat Rd, Gurumangat Gulberg III, Lahore, Pakistan","https://www.google.com/maps?cid=1926634328404995825","https://search.google.com/local/reviews?placeid=ChIJKT34_-wFGTkR8S6nxLbHvBo&q=auto+repair+shop+lahore&authuser=0&hl=en","G954+MCF, Gurumangat Rd","Auto repair shop",,"Amenities: Mechanic; Planning: Appointment required","03124256385",1,5,31.5091799,74.3560359,,"FALSE","Tuesday: 10 AM–6 PM, Wednesday: 10 AM–6 PM, Thursday: 10 AM–6 PM, Friday: 10 AM–6 PM, Saturday: 10 AM–6 PM, Sunday: 10 AM–6 PM, Monday: 10 AM–6 PM",,,,,"Gurumangat Gulberg III"
"ChIJz9kr_tkDGTkR2M8xzVLGH40","Car mechanic jahar town imporium","ADDA PLOT, Trade Centre Commercial Area Phase 2 Johar Town, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=10169064542558080984","https://search.google.com/local/reviews?placeid=ChIJz9kr_tkDGTkR2M8xzVLGH40&q=auto+repair+shop+lahore&authuser=0&hl=en","ADDA PLOT","Mechanic",,"","03233661061",3,4.3,31.4679139,74.26658549999999,,"TRUE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Trade Centre Commercial Area Phase 2 Johar Town"
"ChIJVT7LeW0BGTkR5ZQhJnk15hA","THE BEST AUTO WORKSHOP","368, Block F1 Block F 1 Phase 1 Johar Town, Lahore, Pakistan","https://www.google.com/maps?cid=1217719543697347813","https://search.google.com/local/reviews?placeid=ChIJVT7LeW0BGTkR5ZQhJnk15hA&q=auto+repair+shop+lahore&authuser=0&hl=en","368","Car repair and maintenance service",,"","03037158960",7,4.4,31.461149199999998,74.2802859,,"FALSE","Tuesday: 10 AM–7:30 PM, Wednesday: 10 AM–7:30 PM, Thursday: 10 AM–7:30 PM, Friday: 10 AM–7:30 PM, Saturday: 10 AM–7:30 PM, Sunday: Open 24 hours, Monday: 10 AM–7:30 PM",,,,,"Block F1 Block F 1 Phase 1 Johar Town"
"ChIJD7L-ZgD_GDkRm_KNv-Q-FfM","Car mechanic Bismillah Auto Workshop","95RQ+M63, 95RQ+M64Carigar Restomods, Lahore, Pakistan","https://www.google.com/maps?cid=17515975477914628763","https://search.google.com/local/reviews?placeid=ChIJD7L-ZgD_GDkRm_KNv-Q-FfM&q=auto+repair+shop+lahore&authuser=0&hl=en","95RQ+M63, 95RQ+M64Carigar Restomods","Auto repair shop",,"Amenities: Mechanic","03262679466",7,5,31.3916446,74.1880395,,"FALSE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,
"ChIJkVF2L8UFGTkRgPXwgqNGhEo","Afzal Auto","Gurumangat Rd, Industrial Plots, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=5369494323822916992","https://search.google.com/local/reviews?placeid=ChIJkVF2L8UFGTkRgPXwgqNGhEo&q=auto+repair+shop+lahore&authuser=0&hl=en","Gurumangat Rd","Auto machine shop",,"Amenities: Mechanic","03224050908",6,4.5,31.508350399999998,74.3577473,,"TRUE","Tuesday: 9 AM–9 PM, Wednesday: 9 AM–9 PM, Thursday: 9 AM–9 PM, Friday: 9 AM–9 PM, Saturday: 9 AM–9 PM, Sunday: 10 AM–5 PM, Monday: 9 AM–9 PM",,,,,"Industrial Plots"
"ChIJxxuTxUodGTkRjtHJn0HPoPg","Khan Baba Service Station And Vehicle Repair Shop","J6J9+588, Jhuggian Sialan, Lahore, Pakistan","https://www.google.com/maps?cid=17915547198440460686","https://search.google.com/local/reviews?placeid=ChIJxxuTxUodGTkRjtHJn0HPoPg&q=auto+repair+shop+lahore&authuser=0&hl=en","J6J9+588","Auto repair shop",,"Amenities: Mechanic","03044568854",1,5,31.6304141,74.218325,,"FALSE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Jhuggian Sialan"
"ChIJ6VI5WrQFGTkRM4lABgxclwE","Shalimar Autos Workshop","Gurumangat Rd, opposite SNGPL Head office, Block A 2 Gulberg III, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=114661522235492659","https://search.google.com/local/reviews?placeid=ChIJ6VI5WrQFGTkRM4lABgxclwE&q=auto+repair+shop+lahore&authuser=0&hl=en","Gurumangat Rd, opposite SNGPL Head office","Auto machine shop",,"Amenities: Mechanic","03004154484",4,3.3,31.5106368,74.3578465,,"TRUE","Tuesday: 8 AM–10 PM, Wednesday: 8 AM–10 PM, Thursday: 8 AM–10 PM, Friday: 8 AM–10 PM, Saturday: 8 AM–10 PM, Sunday: Closed, Monday: 8 AM–10 PM",,,,,"Block A 2 Gulberg III"
"ChIJE12wqYYbGTkRoz33D4qRr7w","STB Engineering Lahore","Wali Park Bazar, opposite Pakistan mint, Baghbanpura, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=13596245822214192547",,"Wali Park Bazar, opposite Pakistan mint","Tractor repair shop",,"Amenities: Mechanic","03134153567",,,31.5760342,74.3964269,,"TRUE","",,,,,"Baghbanpura"
"ChIJW9if1gIFGTkRsVer2ZqgvDc","Wahab Autos RP center","Academy Road, Fateh Abad Fatehabad, Lahore, Pakistan","https://www.google.com/maps?cid=4016261554644932529","https://search.google.com/local/reviews?placeid=ChIJW9if1gIFGTkRsVer2ZqgvDc&q=auto+repair+shop+lahore&authuser=0&hl=en","Academy Road","Motorcycle repair shop",,"Amenities: Mechanic","03129887588",13,4.3,31.5241135,74.3608486,,"TRUE","Tuesday: 9:30 AM–8:30 PM, Wednesday: 9:30 AM–8:30 PM, Thursday: 9:30 AM–8:30 PM, Friday: 9:30 AM–8:30 PM, Saturday: 9:30 AM–8:30 PM, Sunday: Closed, Monday: 9:30 AM–8:30 PM",,,,,"Fateh Abad Fatehabad"
"ChIJ8aIGKCAHGTkRKIYqQAKk5kI","AA brother's auto care","Plot 257 Street No. 1, Bahadrabad, Lahore, Pakistan","https://www.google.com/maps?cid=4820720780720113192","https://search.google.com/local/reviews?placeid=ChIJ8aIGKCAHGTkRKIYqQAKk5kI&q=auto+repair+shop+lahore&authuser=0&hl=en","Plot 257 Street No. 1","Car repair and maintenance service",,"",,26,4.2,31.455953299999997,74.37397419999999,,"TRUE","Tuesday: 9 AM–9 PM, Wednesday: 9 AM–9 PM, Thursday: 9 AM–9 PM, Friday: 9 AM–9 PM, Saturday: 9 AM–9 PM, Sunday: 10 AM–4 PM, Monday: 9 AM–9 PM",,,,,"Bahadrabad"
"ChIJjWgsGmEBGTkRhkQ6aOIKxow","Rizwan Bhai EFI Auto Workshop","33 Hamza St, Ahmed Avenue, Lahore, 54600, Pakistan","https://www.google.com/maps?cid=10143807178226156678","https://search.google.com/local/reviews?placeid=ChIJjWgsGmEBGTkRhkQ6aOIKxow&q=auto+repair+shop+lahore&authuser=0&hl=en","33 Hamza St","Mechanic",,"","03044139235",10,4.4,31.4488626,74.2964398,,"TRUE","Tuesday: 9 AM–11 PM, Wednesday: 9 AM–11 PM, Thursday: 9 AM–11 PM, Friday: 9 AM–11 PM, Saturday: 9 AM–11 PM, Sunday: 9 AM–11 PM, Monday: 9 AM–11 PM",,,,,"Ahmed Avenue"
"ChIJaZSjdEEBGTkRl3XGLCTjuI8","Nasir Auto mechanic auto Electrician & Car AC","339,/A-N Samsani Rd, Block N Block R 1 Phase 2 Johar Town, Lahore, 54782, Pakistan","https://www.google.com/maps?cid=10356277087647987095","https://search.google.com/local/reviews?placeid=ChIJaZSjdEEBGTkRl3XGLCTjuI8&q=auto+repair+shop+lahore&authuser=0&hl=en","339,/A-N Samsani Rd","Auto repair shop, Auto air conditioning service, Auto electrical service, Car repair and maintenance service, Auto restoration service, Auto tune up service",,"Offerings: Oil change","03049379361",6,4.8,31.460480999999998,74.2768067,,"TRUE","Tuesday: 9 AM–9 PM, Wednesday: 9 AM–9 PM, Thursday: 9 AM–9 PM, Friday: 9 AM–9 PM, Saturday: 9 AM–9 PM, Sunday: Closed, Monday: 9 AM–9 PM",,,,,"Block N Block R 1 Phase 2 Johar Town"
"ChIJk03UcwIFGTkRk_oq_O2cYUc","Saeed Auto Workshop","F9PJ+M9Q, St 12, Iqbal Park Lahore, Pakistan","https://www.google.com/maps?cid=5143564795385674387","https://search.google.com/local/reviews?placeid=ChIJk03UcwIFGTkRk_oq_O2cYUc&q=auto+repair+shop+lahore&authuser=0&hl=en","F9PJ+M9Q, St 12","Mechanic",,"",,2,4,31.4867718,74.3807881,,"FALSE","",,,,,"Iqbal Park"
"ChIJfXsfIYgBGTkR7mgwX2fZaSQ","Auto Clinic","1C, Block B1 Block B 1 Phase 1 Johar Town, Lahore, 54782, Pakistan","https://www.google.com/maps?cid=2623867295921891566","https://search.google.com/local/reviews?placeid=ChIJfXsfIYgBGTkR7mgwX2fZaSQ&q=auto+repair+shop+lahore&authuser=0&hl=en","1C","Car wash, Mechanic, Oil change service, Wheel alignment service","Onsite services","Service options: Onsite services","03008876804",119,4.4,31.4607086,74.2990646,,"FALSE","Tuesday: 9 AM–9 PM, Wednesday: 9 AM–9 PM, Thursday: 9 AM–9 PM, Friday: 9 AM–9 PM, Saturday: 9 AM–9 PM, Sunday: 9 AM–9 PM, Monday: 9 AM–9 PM",,,,,"Block B1 Block B 1 Phase 1 Johar Town"
"ChIJ0zuj2JMJGTkRTAej2G3Ie2Q","SHAH G Autos","Bedian Rd, Jamun, Lahore, Pakistan","https://www.google.com/maps?cid=7240601200039757644","https://search.google.com/local/reviews?placeid=ChIJ0zuj2JMJGTkRTAej2G3Ie2Q&q=auto+repair+shop+lahore&authuser=0&hl=en","Bedian Rd","Auto repair shop",,"Amenities: Mechanic","03373333729",4,3,31.469013,74.4313718,,"TRUE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Jamun"
